Organism,AntimicrobialGroup,Indicator,Year,RegionCode,RegionName,PercentageResistant
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2005,FR,France,0.46487603
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2005,HR,Croatia,0.15698587
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2005,HU,Hungary,2.39085239
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2005,IE,Ireland,1.15356885
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2005,IS,Iceland,0.0
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2005,IT,Italy,4.06654343
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2005,LU,Luxembourg,1.59574468
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2005,LV,Latvia,
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2005,MT,Malta,0.0
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2005,NL,Netherlands,0.52966101
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2005,NO,Norway,0.24711696
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2005,PL,Poland,2.85714285
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2005,PT,Portugal,7.50721847
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2005,RO,Romania,2.59740259
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2005,SE,Sweden,0.36752422
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2005,SI,Slovenia,1.36986301
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2005,SK,Slovakia,3.0927835
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2005,UK,United Kingdom,2.43034973
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2006,AT,Austria,2.45098039
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2006,BE,Belgium,1.00917431
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2006,BG,Bulgaria,16.39344262
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2006,CY,Cyprus,6.74157303
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2006,CZ,Czechia,1.45131086
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2006,DE,Germany,1.89125295
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2006,DK,Denmark,0.76470588
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2006,EE,Estonia,0.0
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2006,EL,Greece,2.16346153
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2006,ES,Spain,1.84798807
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2006,FI,Finland,1.00390407
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2006,FR,France,0.93599033
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2006,HR,Croatia,0.77319587
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2006,HU,Hungary,2.9245283
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2006,IE,Ireland,0.87336244
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2006,IS,Iceland,0.0
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2006,IT,Italy,2.34741784
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2006,LT,Lithuania,1.16959064
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2006,LU,Luxembourg,1.79640718
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2006,LV,Latvia,1.66666666
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2006,MT,Malta,4.25531914
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2006,NL,Netherlands,1.15964437
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2006,NO,Norway,0.33898305
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2006,PL,Poland,2.92682926
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2006,PT,Portugal,6.87146321
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2006,RO,Romania,27.02702702
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2006,SE,Sweden,0.4649721
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2006,SI,Slovenia,0.97629009
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2006,SK,Slovakia,
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2006,UK,United Kingdom,2.23186608
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2007,AT,Austria,2.59170653
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2007,BE,Belgium,1.11731843
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2007,BG,Bulgaria,8.8
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2007,CY,Cyprus,5.50458715
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2007,CZ,Czechia,2.45220282
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2007,DE,Germany,2.16718266
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2007,DK,Denmark,1.16279069
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2007,EE,Estonia,0.4950495
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2007,EL,Greece,3.01548492
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2007,ES,Spain,2.38617663
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2007,FI,Finland,1.18406889
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2007,FR,France,1.15135834
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2007,HR,Croatia,1.04651162
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2007,HU,Hungary,2.72887323
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2007,IE,Ireland,1.39049826
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2007,IS,Iceland,0.0
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2007,IT,Italy,5.42099192
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2007,LT,Lithuania,3.01724137
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2007,LU,Luxembourg,1.83823529
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2007,LV,Latvia,5.26315789
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2007,MT,Malta,10.25641025
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2007,NL,Netherlands,1.25556905
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2007,NO,Norway,0.66666666
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2007,PL,Poland,0.78125
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2007,PT,Portugal,5.72289156
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2007,RO,Romania,20.68965517
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2007,SE,Sweden,0.72678331
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2007,SI,Slovenia,2.35017626
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2007,SK,Slovakia,
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2007,UK,United Kingdom,3.95119116
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2008,AT,Austria,2.43654822
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2008,BE,Belgium,0.20242914
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2008,BG,Bulgaria,19.86301369
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2008,CY,Cyprus,9.24369747
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2008,CZ,Czechia,3.14327485
Escherichia coli,"Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",2008,DE,Germany,2.92288557
